nome_unidade;id_unidade;cep;logradouro;bairro;curso;resultado;resultado_motivo;distancia_media;distancia_minima;distancia_maxima
ABEF- Associacao Beneficente Fidelidade;340;9784260;RUA ALTO DA BELA VISTA;MONTANHAO;CRECHE;DEFERIDO;DIFICULDADE DE ACESSO;1200;1100;1300
Aldino Pinotti, EMEB Prefeito;5;9761260;RUA NOVO HORIZONTE;INDUSTRIAL;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;2014,285714;1900;2200
Aldino Pinotti, EMEB Prefeito;5;9784490;RUA CENTRAL;VILA SAO PEDRO;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;2600;2600;2600
Alfredo Scarpelli, EMEB;6;9853700;RUA ARAGUAINA;COOPERATIVA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1300;1200;1400
Alfredo Scarpelli, EMEB;6;9853550;RUA MOSSORO ;SAO JORGE;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1375;1300;1500
Alfredo Scarpelli, EMEB;6;9853550;RUA MOSSORO ;COOPERATIVA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1375;1300;1500
Alfredo Scarpelli, EMEB;6;9853690;RUA PERIMETRAL;COOPERATIVA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1316,666667;1300;1400
Alfredo Scarpelli, EMEB;6;9853570;RUA RORAIMA;COOPERATIVA;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;1584,210526;1500;1700
Alfredo Scarpelli, EMEB;6;9853590;RUA ITAPERUNA;COOPERATIVA;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;1725;1600;1800
Alfredo Scarpelli, EMEB;6;9853660;RUA CAMPO BELO;COOPERATIVA;FUND;INDEFERIDO;DISTÂNCIA MENOR QUE 1500 METROS;970;900;1000
Alfredo Scarpelli, EMEB;6;9853560;RUA PORTO ALEGRE;COOPERATIVA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1200;1100;1300
Alfredo Scarpelli, EMEB;6;9853705;RUA SAO JORGE;COOPERATIVA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1426,923077;1000;1800
Ana Henriqueta Clark Marim, EMEB;10;9171685;AVENIDA SAO TOMAS MOURO;DOS VIANAS;INF;DEFERIDO;DIFICULDADE DE ACESSO;1041,666667;500;1500
Ana Henriqueta Clark Marim, EMEB;10;9762310;AVENIDA SAO TOMAS MOURO;INDUSTRIAL;INF;DEFERIDO;DIFICULDADE DE ACESSO;1400;1300;1500
Alfredo Scarpelli, EMEB;6;9853710;RUA MACAPA;COOPERATIVA;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;1630;1500;1800
Ana Henriqueta Clark Marim, EMEB;10;9784260;RUA ALTO DA BELA VISTA;MONTANHAO;INF;DEFERIDO;DIFICULDADE DE ACESSO;1200;1200;1200
Ana Henriqueta Clark Marim, EMEB;10;9765335;RUA ANTONIO GERONIMO DE FREITAS;MONTANHAO;INF;DEFERIDO;DIFICULDADE DE ACESSO;905;650;2100
Ana Henriqueta Clark Marim, EMEB;10;9784225;RUA BRAGANCA;MONTANHAO;INF;DEFERIDO;DIFICULDADE DE ACESSO;1060;700;1200
Ana Henriqueta Clark Marim, EMEB;10;9762290;RUA EDSON DE QUEIROZ;INDUSTRIAL;INF;DEFERIDO;DIFICULDADE DE ACESSO;895,7142857;750;1100
Ana Henriqueta Clark Marim, EMEB;10;9785210;RUA NOVO HORIZONTE;MONTANHAO;INF;DEFERIDO;DIFICULDADE DE ACESSO;910;850;1000
Ana Henriqueta Clark Marim, EMEB;10;9784215;RUA VINTE E SEIS DE MARCO;MONTANHAO;INF;DEFERIDO;DIFICULDADE DE ACESSO;966,6666667;800;1100
Andre Ferreira, EMEB Prof.;12;9781160;R PAIS DE ANDRADE;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;655,5555556;400;1000
Andre Ferreira, EMEB Prof.;12;9781620;RUA 23 DE ABRIL;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;876,9230769;750;1000
Andre Ferreira, EMEB Prof.;12;9781600;RUA ALBERTO BENECASA;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;843,4782609;750;1000
Andre Ferreira, EMEB Prof.;12;9782120;RUA ANA JULIA LUIZ;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1300;1300;1300
Andre Ferreira, EMEB Prof.;12;9781190;RUA BARTIRA;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;966,6666667;900;1000
Andre Ferreira, EMEB Prof.;12;9782420;RUA CARAJAS FILHO;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1400;1200;1800
Andre Ferreira, EMEB Prof.;12;9781170;RUA ECA DE QUEIROZ;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;750;600;850
Andre Ferreira, EMEB Prof.;12;9782710;RUA FLAUSINA DE PAULO SANTOS;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;925;400;1200
Andre Ferreira, EMEB Prof.;12;9782760;RUA JOAO BATISTA;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1290;800;3200
Andre Ferreira, EMEB Prof.;12;9781230;RUA JOAO DE BARROS;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1300;1100;1400
Andre Ferreira, EMEB Prof.;12;9782510;RUA MANOEL VITALDO CARMO;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;950;850;1000
Andre Ferreira, EMEB Prof.;12;9782790;RUA MARIA JOSE SILVA;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1088,888889;1000;1100
Andre Ferreira, EMEB Prof.;12;9781180;RUA PADRE ANCHIETA;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;925;850;1100
Andre Ferreira, EMEB Prof.;12;9782450;RUA YASMIN;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1060;700;1300
Andre Ferreira, EMEB Prof.;12;9781690;TRAVESSA ADRIANO RIBEIRO;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;850;700;1000
Andre Ferreira, EMEB Prof.;12;9781660;TRAVESSA JOSE MARTINS;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;873,9130435;800;1200
Andre Ferreira, EMEB Prof.;12;9781635;TRAVESSA SANTA ISABEL;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;710;650;1000
Andre Ferreira, EMEB Prof.;12;9781655;TRAVESSA ZANZIBAR;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;700;650;750
Andre Ferreira, EMEB Prof.;12;9781695;VIELA DA SEDE;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1783,333333;750;3500
Angelo Ceroni, EMEB Padre;16;9784145;OLEODUTO;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1650;1500;1800
Angelo Ceroni, EMEB Padre;16;9784200;RUA BAHIA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1560;1100;1900
Angelo Ceroni, EMEB Padre;16;9784260;RUA CABOATÃ;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1740;1600;1900
Angelo Ceroni, EMEB Padre;16;9784385;BUENO VILELA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2300;2300;2300
Angelo Ceroni, EMEB Padre;16;9784105;AVENIDA AMAZONAS;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1625;1300;1800
Angelo Ceroni, EMEB Padre;16;9784105;AVENIDA AMAZONAS;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1625;1300;1800
Angelo Ceroni, EMEB Padre;16;9784000;AVENIDA DOM PEDRO DE ALCANTARA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2016,666667;1000;2600
Angelo Ceroni, EMEB Padre;16;9784000;AVENIDA DOM PEDRO DE ALCANTARA;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2016,666667;1000;2600
Angelo Ceroni, EMEB Padre;16;9783090;AVENIDA LONDRES;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2550;2500;2600
Angelo Ceroni, EMEB Padre;16;9784315;PASSAGEM SANTA CRUZ;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2200;2200;2200
Angelo Ceroni, EMEB Padre;16;9784315;PASSAGEM SANTA CRUZ;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2200;2200;2200
Angelo Ceroni, EMEB Padre;16;9784315;PASSAGEM SANTA CRUZ;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2200;2200;2200
Andre Ferreira, EMEB Prof.;12;9791320;RUA JEQUITIBA ROSA;MONTANHAO;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;2893,333333;2800;3000
Angelo Ceroni, EMEB Padre;16;9785070;PASSAGEM SANTO AGOSTINHO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1200;1200;1200
Angelo Ceroni, EMEB Padre;16;9784033;R IRAJA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1700;1700;1700
Angelo Ceroni, EMEB Padre;16;9783700;RUA 14 DE MAIO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2700;2700;2700
Angelo Ceroni, EMEB Padre;16;9765670;RUA 22 DE NOVEMBRO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1700;1700;1700
Agostinho dos Santos, EMEB;15;9852040;ESTRADA PARTICULAR EIJI KIKUTI;COOPERATIVA;CRECHE;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;2314,285714;2100;2400
Angelo Ceroni, EMEB Padre;16;9784425;RUA 25 DE JULHO;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2450;2400;2500
Angelo Ceroni, EMEB Padre;16;9784265;RUA 26 DE MAIO;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1800;1800;1800
Angelo Ceroni, EMEB Padre;16;9784215;RUA 26 DE MARCO;BOA VISTA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1800;1800;1800
Angelo Ceroni, EMEB Padre;16;9784120;RUA 27 DE AGOSTO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1400;1400;1400
Angelo Ceroni, EMEB Padre;16;9784185;RUA 7 DE SETEMBRO;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1500;1500;1500
Angelo Ceroni, EMEB Padre;16;9784260;RUA ALTO DA BELA VISTA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1740;1600;1900
Angelo Ceroni, EMEB Padre;16;9780630;RUA ANA MARIA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;950;950;950
Angelo Ceroni, EMEB Padre;16;9765415;RUA ANTONIO DA SILVA LEMOS;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1600;1600;1600
Angelo Ceroni, EMEB Padre;16;9784430;RUA ANTONIO GUSMAO FONTES;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2400;2400;2400
Angelo Ceroni, EMEB Padre;16;9784200;RUA BAHIA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1560;1100;1900
Angelo Ceroni, EMEB Padre;16;9784200;RUA BAHIA;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1560;1100;1900
Angelo Ceroni, EMEB Padre;16;9785085;RUA BAHIA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2100;2100;2100
Angelo Ceroni, EMEB Padre;16;9784365;RUA BANDEIRANTES;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2750;2700;2800
Angelo Ceroni, EMEB Padre;16;9784055;RUA BEIRA RIO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2000;2000;2000
Angelo Ceroni, EMEB Padre;16;9784055;RUA BEIRA RIO;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2000;2000;2000
Angelo Ceroni, EMEB Padre;16;9761340;RUA BELEM;INDUSTRIAL;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1466,666667;1400;1600
Angelo Ceroni, EMEB Padre;16;9785060;RUA BENFICA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1300;1300;1300
Angelo Ceroni, EMEB Padre;16;9762030;RUA BOA AMIZADE;INDUSTRIAL;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1900;1900;1900
Angelo Ceroni, EMEB Padre;16;9784310;RUA BOA VISTA;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2100;2100;2100
Angelo Ceroni, EMEB Padre;16;9784305;RUA BOA VISTA (VL SAO PEDRO);MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2150;2100;2200
Angelo Ceroni, EMEB Padre;16;9784305;RUA BOA VISTA (VL SAO PEDRO);VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2150;2100;2200
Angelo Ceroni, EMEB Padre;16;9785000;RUA BONFIM;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1120;1000;1200
Angelo Ceroni, EMEB Padre;16;9784225;RUA BRAGANCA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1850;1800;1900
Angelo Ceroni, EMEB Padre;16;9784385;RUA BUENO VILELA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2300;2300;2300
Angelo Ceroni, EMEB Padre;16;9784385;RUA BUENO VILELA;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2300;2300;2300
Angelo Ceroni, EMEB Padre;16;9784325;RUA CEARA;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2000;2000;2000
Angelo Ceroni, EMEB Padre;16;9784390;RUA CHICO MENDES;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1500;800;2200
Angelo Ceroni, EMEB Padre;16;9784390;RUA CHICO MENDES;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1500;800;2200
Angelo Ceroni, EMEB Padre;16;9784270;RUA CINCO DE OUTUBRO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1850;1700;1900
Angelo Ceroni, EMEB Padre;16;9784270;RUA CINCO DE OUTUBRO;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1850;1700;1900
Angelo Ceroni, EMEB Padre;16;9784115;RUA DA ARVORE;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1200;1200;1200
Angelo Ceroni, EMEB Padre;16;9784210;RUA DA BICA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1980;1600;2300
Angelo Ceroni, EMEB Padre;16;9784210;RUA DA BICA;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1980;1600;2300
Angelo Ceroni, EMEB Padre;16;9784445;RUA DA CHACARA;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1200;1100;1300
Angelo Ceroni, EMEB Padre;16;9785090;RUA DA CHACARA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1333,333333;1300;1400
Angelo Ceroni, EMEB Padre;16;9784145;RUA DA COMUNIDADE;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1650;1500;1800
Angelo Ceroni, EMEB Padre;16;9784145;RUA DA COMUNIDADE;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1650;1500;1800
Angelo Ceroni, EMEB Padre;16;9765780;RUA DANIEL ANUNCIACAO DOS REIS;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1200;1200;1200
Angelo Ceroni, EMEB Padre;16;9784445;RUA DAS CHACARAS;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2700;2700;2700
Angelo Ceroni, EMEB Padre;16;9784165;RUA DAS ROSAS;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1500;1500;1500
Angelo Ceroni, EMEB Padre;16;9784165;RUA DAS ROSAS;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1500;1500;1500
Angelo Ceroni, EMEB Padre;16;9784050;RUA DO OLEODUTO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1750;1600;1900
Angelo Ceroni, EMEB Padre;16;9784050;RUA DO OLEODUTO;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1750;1600;1900
Angelo Ceroni, EMEB Padre;16;9784035;RUA DO SONHO;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1900;1900;1900
Angelo Ceroni, EMEB Padre;16;9765500;RUA DOIS IRMAOS;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1550;1500;1600
Angelo Ceroni, EMEB Padre;16;9784175;RUA DOS AMIGOS;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1557,142857;1500;1600
Angelo Ceroni, EMEB Padre;16;9784175;RUA DOS AMIGOS;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1557,142857;1500;1600
Angelo Ceroni, EMEB Padre;16;9784175;RUA DOS ANJOS;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1500;1500;1500
Angelo Ceroni, EMEB Padre;16;9785055;RUA DOS MENINOS;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1000;1000;1000
Angelo Ceroni, EMEB Padre;16;9783210;RUA DOS PASSAROS ;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2300;2000;2600
Angelo Ceroni, EMEB Padre;16;9783210;RUA DOS PASSAROS ;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2300;2000;2600
Angelo Ceroni, EMEB Padre;16;9784060;RUA DOS PASSAROS ;MONTANHAO;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;2112,5;2000;2600
Angelo Ceroni, EMEB Padre;16;9784060;RUA DOS PASSAROS ;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2112,5;2000;2600
Angelo Ceroni, EMEB Padre;16;9784313;RUA DOUTOR ROQUE;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2300;2300;2300
Angelo Ceroni, EMEB Padre;16;9784313;RUA DOUTOR ROQUE;VILA SAO PEDRO;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;2300;2300;2300
Angelo Ceroni, EMEB Padre;16;9762290;RUA EDSON DE QUEIROZ;INDUSTRIAL;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2033,333333;2000;2100
Angelo Ceroni, EMEB Padre;16;9784255;RUA ESPERANCA;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1800;1800;1800
Angelo Ceroni, EMEB Padre;16;9765690;RUA FELICINA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1420;1400;1500
Angelo Ceroni, EMEB Padre;16;9784180;RUA FLOR DE MAIO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1466,666667;1400;1500
Angelo Ceroni, EMEB Padre;16;9784290;RUA FREI DAMIAO;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2500;2500;2500
Angelo Ceroni, EMEB Padre;16;9784400;RUA GERONIMO DOS SANTOS;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2300;2300;2300
Angelo Ceroni, EMEB Padre;16;9784400;RUA GERONIMO DOS SANTOS;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2300;2300;2300
Angelo Ceroni, EMEB Padre;16;9784440;RUA GERONIMO DOS SANTOS;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2000;2000;2000
Angelo Ceroni, EMEB Padre;16;9784480;RUA GERONIMO DOS SANTOS;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2300;2300;2300
Angelo Ceroni, EMEB Padre;16;9784110;RUA GUIMARAES ROSA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1150;1100;1200
Angelo Ceroni, EMEB Padre;16;9765660;RUA HIODORO CUSTODIO;PARQUE SAO BERNARDO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1500;1400;1600
Angelo Ceroni, EMEB Padre;16;9761310;RUA IARA;JARDIM PETRONI;FUND;DEFERIDO;DIFICULDADE DE ACESSO;700;700;700
Angelo Ceroni, EMEB Padre;16;9784510;RUA JAVANES;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2500;2500;2500
Angelo Ceroni, EMEB Padre;16;9784510;RUA JAVANES;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2500;2500;2500
Angelo Ceroni, EMEB Padre;16;9783120;RUA JESSE;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2600;2600;2600
Angelo Ceroni, EMEB Padre;16;9781230;RUA JOAO DE BARROS;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;3050;2900;3200
Angelo Ceroni, EMEB Padre;16;9784370;RUA MANOEL GUSMAO;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2600;2600;2600
Angelo Ceroni, EMEB Padre;16;9784370;RUA MANOEL GUSMAO FONTES;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2600;2600;2600
Angelo Ceroni, EMEB Padre;16;9784370;RUA MANOEL GUSMAO FONTES;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2600;2600;2600
Angelo Ceroni, EMEB Padre;16;9784420;RUA MARIA ERMINIA DE JESUS;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2400;2400;2400
Angelo Ceroni, EMEB Padre;16;9765400;RUA MARIA RODRIGUES FERREIRA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1500;1500;1500
Angelo Ceroni, EMEB Padre;16;9784195;RUA MARINGA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1700;1700;1700
Angelo Ceroni, EMEB Padre;16;9784295;RUA MONTE DAS OLIVEIRAS;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2350;2200;2500
Angelo Ceroni, EMEB Padre;16;9784295;RUA MONTE DAS OLIVEIRAS;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2350;2200;2500
Angelo Ceroni, EMEB Padre;16;9784151;RUA MONTE LIBANO;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1450;1400;1500
Angelo Ceroni, EMEB Padre;16;9784285;RUA NASCER DO SOL;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2400;2300;2500
Angelo Ceroni, EMEB Padre;16;9784285;RUA NASCER DO SOL;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2400;2300;2500
Angelo Ceroni, EMEB Padre;16;9785025;RUA NOVA UNIAO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1100;1100;1100
Angelo Ceroni, EMEB Padre;16;9761260;RUA NOVO HORIZONTE;INDUSTRIAL;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1225;900;1300
Angelo Ceroni, EMEB Padre;16;9784030;RUA PADRE JOSIMO MORAES TAVARES;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1800;1800;1800
Angelo Ceroni, EMEB Padre;16;9781270;RUA PADRE TARCISIO ZANOTTI;SANTA TEREZINHA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2500;2500;2500
Angelo Ceroni, EMEB Padre;16;9784205;RUA PARANA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1850;1800;2000
Angelo Ceroni, EMEB Padre;16;9784205;RUA PARANA;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1850;1800;2000
Angelo Ceroni, EMEB Padre;16;9784187;RUA PASTOR JOSE F DE SOUZA;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1500;1500;1500
Angelo Ceroni, EMEB Padre;16;9784187;RUA PASTOR JOSE FERREIRA DE SOUZA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1550;1500;1600
Angelo Ceroni, EMEB Padre;16;9761277;RUA PEDRO NUNES;INDUSTRIAL;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1000;1000;1000
Angelo Ceroni, EMEB Padre;16;9784275;RUA PERUIBE;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1800;1800;1800
Angelo Ceroni, EMEB Padre;16;9784275;RUA PERUIBE;VILA SAO PEDRO;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;1800;1800;1800
Angelo Ceroni, EMEB Padre;16;9784480;RUA PRIMEIRO DE AGOSTO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2500;2500;2500
Angelo Ceroni, EMEB Padre;16;9784375;RUA PRIMEIRO DE MAIO;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2500;2500;2500
Angelo Ceroni, EMEB Padre;16;9784450;RUA PRINCESA ISABEL;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2700;2700;2700
Angelo Ceroni, EMEB Padre;16;9784190;RUA QUINZE DE NOVEMBRO;BOA VISTA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1600;1600;1600
Angelo Ceroni, EMEB Padre;16;9784190;RUA QUINZE DE NOVEMBRO;MONTANHAO;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;1600;1600;1600
Angelo Ceroni, EMEB Padre;16;9784190;RUA QUINZE DE NOVEMBRO;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1600;1600;1600
Angelo Ceroni, EMEB Padre;16;9784200;RUA QUINZE DE NOVEMBRO;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1500;1500;1500
Angelo Ceroni, EMEB Padre;16;9784435;RUA REZENDE;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2400;2400;2400
Angelo Ceroni, EMEB Padre;16;9785075;RUA RIO BRANCO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2600;2600;2600
Angelo Ceroni, EMEB Padre;16;9785070;RUA SANTO AGOSTINHO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1200;1200;1200
